,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,condition_Fair,condition_Good,condition_Poor,condition_Very Good,zip_category_Urban,grade_int_11,grade_int_12,grade_int_13,grade_int_3,grade_int_4,grade_int_5,grade_int_6,grade_int_7,grade_int_8,grade_int_9
9909,5366200030,2015-02-05,535000.0,3,2.75,2490,3600,2.0,2290,0,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9910,7857000861,2014-09-22,325000.0,4,1.0,1530,5684,1.0,1130,0,1957,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9911,1094000030,2014-12-15,429950.0,4,2.25,1740,10875,1.0,1740,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9912,1853000030,2015-04-16,775000.0,3,2.5,3550,32807,2.0,3550,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9913,5318101040,2014-07-31,650000.0,2,1.0,1280,6000,1.0,1280,0,1965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9914,3623500049,2015-05-01,1200000.0,4,2.25,2320,13114,2.0,2320,0,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9915,1026049036,2014-09-10,275000.0,2,1.0,1140,10404,1.0,1140,0,1935,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9916,8568030030,2014-07-29,575000.0,4,3.5,3930,16970,2.0,3930,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9917,4022906531,2014-08-06,540000.0,3,2.5,2370,16455,1.0,1640,0,1959,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9918,5700002325,2014-06-05,640000.0,3,1.75,2340,4206,1.0,1170,0,1917,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9919,2473100510,2014-09-23,275000.0,3,1.5,1240,9125,1.0,1240,0,1967,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9920,629811600,2014-07-24,672800.0,4,2.5,2740,10533,2.0,2740,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9921,7923300310,2014-05-27,495000.0,4,2.25,1940,9144,1.0,1430,0,1956,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9922,4054560140,2014-09-26,820000.0,3,2.5,2950,35108,1.5,2950,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,4027700632,2014-06-09,475000.0,4,2.75,1980,11443,1.0,1980,0,1952,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9924,2818100060,2014-05-20,1280000.0,4,2.0,2850,7861,1.0,1450,0,1970,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9925,1771000960,2015-04-29,380000.0,3,1.0,1160,9375,1.0,1160,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9926,2591830350,2014-08-20,397500.0,3,2.0,2130,8225,1.0,2130,0,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9927,8842400071,2014-05-07,352000.0,5,2.5,2420,8560,1.0,1620,0,1978,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9928,7856700060,2015-04-13,893880.0,6,2.5,2820,8600,1.0,1430,0,1967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9929,9186300060,2014-09-16,635000.0,5,3.25,3710,34200,2.0,2510,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9930,3275740030,2014-05-07,420000.0,3,2.25,1770,8165,2.0,1770,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9931,452001860,2015-03-21,503000.0,3,2.0,1260,2500,1.0,750,0,1987,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9932,7779200075,2014-09-09,689000.0,2,1.75,2330,10143,1.0,1220,0,1953,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9933,3975400260,2014-09-02,749500.0,4,2.75,2490,3840,1.5,1610,0,1922,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9934,2225059336,2014-10-06,1150000.0,6,3.75,4090,49542,2.0,3100,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9935,8567450060,2014-06-09,563500.0,4,2.5,2800,12831,2.0,2800,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9936,6178930340,2014-06-30,480000.0,4,3.0,2440,9664,2.0,1890,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9937,8731990370,2015-04-22,374950.0,4,3.0,2540,8800,1.0,1620,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9938,9407150350,2015-04-10,308950.0,3,2.5,1600,6250,2.0,1600,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9939,3438502200,2014-09-17,445000.0,4,2.75,2680,16934,1.0,1340,0,1958,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9940,1274500700,2015-04-21,237200.0,3,1.5,1220,9000,1.0,1220,0,1968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9941,5667100045,2014-09-02,453500.0,3,1.75,1550,7270,1.5,1550,0,1953,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9942,2887700560,2015-05-07,616500.0,3,2.0,2080,4549,1.0,1040,0,1954,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9943,7215720070,2014-08-06,1250000.0,5,5.0,5000,32909,2.0,5000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9944,6638900550,2015-04-07,396000.0,1,1.0,630,5150,1.0,630,0,1954,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9945,723049307,2014-07-08,210000.0,3,1.0,1070,8179,1.0,1070,0,1949,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9946,7577700521,2014-10-01,539000.0,2,1.75,1900,5175,1.0,1200,0,1919,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9947,7888700030,2014-08-25,605000.0,3,2.5,2960,18600,2.0,2960,0,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9948,3501600135,2014-07-07,437500.0,3,2.0,1490,4800,2.0,1490,0,1948,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9949,1822059331,2014-07-16,215000.0,3,1.5,1500,15000,1.0,1500,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9950,7852030310,2014-06-18,440000.0,4,2.5,2410,4780,2.0,2410,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9951,8901001090,2014-11-17,525000.0,3,1.0,2000,22500,1.0,1680,0,1939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9952,192450200,2014-08-21,319900.0,3,1.5,1140,20383,1.0,840,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9953,1771100030,2015-01-06,335000.0,3,1.0,1120,9075,1.0,1120,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9954,1560920370,2014-11-07,485000.0,3,2.25,2900,35273,2.0,2900,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9955,8731981360,2014-09-25,359999.0,4,2.25,3220,7700,2.0,3220,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9956,9541600060,2014-08-07,799000.0,5,2.75,2500,19783,1.0,2500,0,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9957,2923049468,2014-09-12,280000.0,3,2.25,1610,10454,1.0,1610,0,1977,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9958,8722100810,2014-07-08,1050000.0,4,2.75,2250,3433,1.5,1500,0,1927,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9959,7840800135,2014-11-19,290000.0,1,2.0,1240,4800,2.0,1240,0,1910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9960,8083350070,2014-12-17,235000.0,2,2.25,1660,2748,2.0,1660,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9961,1923800135,2014-10-01,495000.0,3,1.75,2080,3000,1.0,1040,0,1925,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9962,1310980070,2015-02-24,290000.0,3,2.25,1880,7488,2.0,1880,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9963,3110800030,2014-10-28,230000.0,4,1.5,1050,9516,1.0,1050,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9964,8731801260,2015-02-20,234000.0,3,1.75,1480,8475,1.0,1480,0,1968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9965,7202270700,2014-10-03,597400.0,4,2.5,2420,4500,2.0,2420,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9966,7230300060,2014-08-05,370000.0,4,2.5,2190,17600,1.0,1110,0,1966,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9967,11510700,2014-05-19,755000.0,4,2.5,2660,10452,2.0,2660,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9968,586470350,2015-04-03,342000.0,3,2.5,2430,5715,2.0,2430,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9969,6840700036,2014-07-28,497000.0,2,1.0,770,3325,1.0,770,0,1918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9970,1824069083,2015-04-29,835000.0,3,1.0,3060,30166,1.0,3060,0,1959,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9971,1836980240,2014-10-15,730000.0,4,2.75,2920,4500,2.0,2920,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9972,3528900160,2014-10-01,655000.0,3,1.0,1370,5250,1.0,1070,0,1939,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9973,1442800060,2014-11-20,205000.0,3,2.5,1870,3118,2.0,1870,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9974,8722100030,2015-04-07,632750.0,4,2.0,1800,4800,1.5,1800,0,1918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9975,1723049624,2014-05-12,330000.0,5,3.0,2100,7715,1.0,1250,0,2013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9976,4040400200,2014-10-07,527500.0,5,2.25,2530,8250,2.0,2530,0,1961,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9977,8691391090,2014-05-08,716500.0,4,2.5,3290,6465,2.0,3290,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9978,7853302190,2014-12-17,388500.0,4,2.5,1890,5395,2.0,1890,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9979,3260000700,2014-09-04,530000.0,3,1.75,1680,7770,1.0,1680,0,1967,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9980,5126300510,2015-01-08,419000.0,3,2.5,2170,4517,2.0,2170,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9981,7199330370,2015-03-09,385000.0,3,1.75,1200,7360,1.0,1200,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9982,1854900240,2014-05-28,655000.0,4,2.5,2990,5669,2.0,2990,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9983,6738700335,2014-07-01,1700000.0,4,2.75,3770,10900,2.0,3070,0,1924,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9984,322059264,2014-09-26,279000.0,2,1.0,1020,47044,1.0,1020,0,1904,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9985,5557500270,2015-02-09,262000.0,3,1.5,1700,9579,1.0,1100,0,1962,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9986,9164100125,2014-08-07,533000.0,4,1.0,1550,4750,1.5,1550,0,1919,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9987,7370600045,2015-04-02,640000.0,3,1.75,1680,8100,1.0,1680,0,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9988,8594400060,2014-06-09,285000.0,3,2.25,1680,35127,2.0,1680,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9989,7818900060,2014-07-08,458400.0,4,2.5,1910,10300,1.0,1910,0,1921,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9990,2126059139,2015-03-18,620000.0,5,3.25,3160,10587,1.0,2190,0,1960,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9991,1759701600,2014-05-12,465000.0,3,1.5,2020,11358,1.0,1190,0,1956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9992,1795920310,2014-08-04,690000.0,4,3.75,3210,7054,2.0,3210,0,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9993,1626069139,2014-08-21,462500.0,3,2.25,2350,51400,1.0,1390,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9994,3303951600,2014-08-20,369950.0,4,2.5,1910,10221,2.0,1910,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9995,3353402400,2015-03-26,124500.0,2,1.0,840,6480,1.0,840,0,1954,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9996,2332700060,2014-08-06,950000.0,4,2.25,2620,10920,1.0,2620,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9997,4040800260,2014-06-16,418000.0,4,1.5,1220,10580,1.0,1220,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9998,1202000140,2014-12-10,160000.0,3,1.0,1060,8000,1.0,1060,0,1927,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9999,4022902050,2015-04-15,457000.0,4,2.5,2200,10800,1.0,1500,0,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10000,4364200125,2015-01-29,530000.0,2,1.75,2120,7680,1.0,1130,0,1948,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10001,4036801245,2014-05-22,385000.0,3,1.0,1250,7300,1.0,1250,0,1956,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10002,7375100070,2015-03-18,491000.0,3,1.75,1440,7800,1.0,1440,0,1958,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10003,686400060,2014-08-20,521000.0,4,2.25,1890,8034,1.0,1890,0,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10004,1645000710,2015-04-10,255000.0,3,1.0,1140,8528,1.0,1140,0,1967,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10005,5476800069,2014-05-27,292050.0,5,3.0,2840,7199,1.0,1710,0,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10006,823059185,2014-05-20,326000.0,6,3.0,1880,7200,1.0,1880,0,1966,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10007,4364200075,2014-06-24,300000.0,2,1.0,750,5120,1.0,750,0,1941,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10008,2473420070,2015-04-30,291600.0,3,1.75,1630,7480,1.0,1330,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10009,5706201360,2015-02-19,435000.0,5,1.5,1720,12551,1.0,1720,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10010,4442800012,2014-12-18,465000.0,3,2.5,1600,1311,3.0,1600,0,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10011,3339900640,2014-06-20,200000.0,3,2.25,1230,7420,1.5,1230,0,1913,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10012,425400070,2014-07-17,238000.0,3,1.5,1610,6132,1.0,1090,0,1959,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10013,4036800370,2014-11-03,455000.0,4,2.5,1320,7000,1.0,1320,0,1956,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10014,2412600070,2014-10-30,230000.0,6,3.0,2180,7220,2.0,2180,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10015,8805900570,2014-09-11,808000.0,4,2.25,2190,4104,2.0,1410,0,1928,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10016,9178600810,2014-12-17,578500.0,3,1.0,1490,5700,1.5,1490,0,1916,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10017,2979800764,2014-06-05,390000.0,3,2.0,1463,868,3.0,1463,0,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10018,3904980270,2015-05-05,517500.0,3,2.5,1800,3933,2.0,1800,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10019,6738700075,2014-06-26,755000.0,4,2.75,2880,4000,1.5,2100,0,1912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10020,1646501920,2014-10-30,579500.0,3,1.75,1250,4120,1.0,980,0,1925,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10021,2997800075,2014-09-29,649950.0,3,2.75,1670,1350,3.0,1350,0,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10022,4440400125,2014-05-08,228000.0,4,1.75,2000,6120,1.0,1100,0,1965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10023,3423600060,2014-12-02,665000.0,4,1.75,2280,3680,1.5,1470,0,1926,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10024,1523560030,2015-03-25,689000.0,4,2.5,2110,6069,2.0,2110,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10025,2896000710,2014-10-22,560000.0,4,2.5,2520,11240,1.0,1440,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10026,9238900060,2014-05-29,529000.0,3,1.0,1590,6420,1.0,1590,0,1944,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10027,1081310060,2015-01-08,375000.0,5,2.5,2100,14858,1.0,2100,0,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10028,3256400060,2014-09-23,325000.0,4,2.75,2090,9240,1.0,2090,0,1949,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10029,8914200060,2015-01-15,583000.0,4,2.5,3390,10519,2.0,3390,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030,732000160,2015-04-29,330000.0,2,1.0,790,9784,1.0,790,0,1932,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10031,1592080060,2015-04-17,262000.0,3,2.5,1970,8727,2.0,1970,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10032,7852190320,2015-03-13,555000.0,4,2.5,2870,6776,2.0,2870,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10033,7950303270,2015-03-02,585000.0,2,1.0,1110,6000,1.0,1010,0,1951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10034,7853340960,2015-02-27,425590.0,3,2.75,1940,3088,2.0,1770,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10035,7312900060,2014-06-03,235000.0,2,1.0,720,4840,1.0,720,0,1947,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10036,1231001090,2014-07-24,362362.0,2,1.0,710,4000,1.0,710,0,1909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10037,1545805460,2015-02-04,252000.0,3,2.0,1370,7500,1.0,1370,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10038,1473120390,2014-12-24,439000.0,4,2.5,2690,9551,2.0,2690,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10039,1657300070,2014-08-12,465000.0,4,2.25,3360,10810,2.0,3360,0,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10040,104501040,2014-10-03,249900.0,4,2.0,1500,7854,1.5,1500,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10041,9345400350,2014-07-18,665000.0,2,2.5,2600,5000,1.0,1300,0,1926,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10042,2592400400,2014-10-14,370000.0,3,1.75,1160,8774,1.0,1160,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10043,6788200295,2014-06-12,620000.0,2,1.0,1430,3000,1.5,1300,0,1929,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10044,7308900445,2014-07-24,375000.0,3,1.0,1870,7671,1.0,1720,0,1937,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10045,3034200435,2014-08-27,552625.0,4,2.0,2560,9390,1.0,1280,0,1957,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10046,3755000060,2014-09-30,315500.0,3,1.0,1160,10500,1.0,1160,0,1966,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10047,7524950710,2014-09-19,620000.0,2,1.75,1680,8187,1.0,1680,0,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10048,6071200400,2014-11-25,510000.0,4,2.5,2010,9075,1.0,1310,0,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10049,1939000030,2014-06-27,652500.0,4,2.5,2540,38677,2.0,2540,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10050,6979900370,2014-11-14,574000.0,4,2.5,3240,22795,2.0,3240,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10051,3303860160,2015-02-24,430000.0,3,2.5,2670,12806,2.0,2670,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10052,6413100311,2014-06-03,390000.0,3,2.0,1080,7236,1.0,1080,0,1947,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
10053,1232002015,2014-06-05,466500.0,3,1.0,1430,3840,1.0,950,0,1945,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10054,5116060030,2014-10-28,315000.0,2,2.25,1290,2436,2.0,1290,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10055,1898700310,2014-05-05,220000.0,4,1.5,1240,9600,1.0,1240,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10056,1079600270,2015-03-06,325000.0,3,1.75,1840,17286,1.0,1440,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10057,1073100030,2015-04-28,365000.0,3,1.0,1120,8443,1.0,1120,0,1953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10058,1157200189,2014-05-14,356000.0,3,3.5,2100,12384,2.0,2100,0,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10059,3822200105,2014-09-23,380000.0,4,1.75,2030,12518,1.0,1610,0,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10060,8121200700,2014-07-13,579000.0,4,2.25,2030,8764,2.0,2030,0,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10061,4221900030,2015-05-01,682000.0,2,1.0,890,5000,1.0,890,0,1943,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10062,9475200030,2014-06-16,499000.0,3,1.75,1750,12325,1.0,1470,0,1968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10063,3585220070,2015-04-23,333760.0,3,1.0,1300,5880,1.0,1300,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10064,8644220070,2014-09-10,745000.0,4,2.5,2650,18903,2.0,2650,0,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10065,9225900055,2014-07-22,380000.0,3,1.75,1750,10870,1.0,1750,0,1968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10066,1972202010,2014-08-01,435000.0,3,3.0,1440,1350,3.5,1440,0,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10067,9547200340,2015-01-20,520000.0,3,2.75,1700,3264,1.0,1060,0,1919,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10068,2481630030,2015-04-27,965000.0,4,2.5,3920,41206,2.0,3920,0,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10069,3092000030,2014-08-08,270000.0,3,2.25,1470,16728,1.0,1350,0,1959,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10070,3592500340,2015-03-13,1100000.0,5,2.75,2520,4643,1.5,2120,0,1916,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10071,3447000060,2014-10-08,577500.0,3,1.75,2140,13286,1.0,1220,0,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10072,2767704860,2014-07-28,650000.0,3,1.75,1550,5000,1.0,1250,0,1911,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10073,4141000060,2014-12-05,1230000.0,4,2.5,3180,10319,2.0,3180,0,1986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10074,7767000060,2014-09-12,1900000.0,5,4.25,6510,16471,2.0,3250,0,1980,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10075,2061100390,2014-07-21,475000.0,2,2.0,1440,3720,1.5,1440,0,1983,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10076,4388000260,2015-03-30,200000.0,3,1.0,1150,10132,1.0,1150,0,1970,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10077,7787110510,2014-06-20,397000.0,4,2.5,2320,11717,2.0,2320,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10078,4024100982,2015-02-19,383610.0,3,2.0,1230,8450,1.0,1230,0,1989,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10079,2621420060,2014-07-28,275000.0,4,2.5,2060,5742,2.0,2060,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10080,4319200060,2014-07-09,840000.0,3,2.0,2783,11177,2.0,2783,0,1910,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10081,2473480310,2014-09-18,365000.0,4,2.5,2140,7350,2.0,2140,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10082,3629960060,2014-09-04,362000.0,3,2.75,1420,955,2.0,1160,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10083,7857000732,2014-11-01,350000.0,3,1.75,2090,6258,1.0,1390,0,1956,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10084,7805600070,2014-11-11,200000.0,2,1.75,1320,13052,1.5,1320,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10085,109200140,2015-05-06,299000.0,4,2.5,2300,8100,1.0,1360,0,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10086,3224059033,2014-10-07,555000.0,4,1.5,3050,82764,1.0,1650,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10087,868002015,2015-02-25,1330000.0,3,2.25,2960,8330,1.0,2260,0,1953,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10088,321100260,2014-06-30,896000.0,5,2.75,2520,16100,1.0,1570,0,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10089,2325039084,2014-12-17,550000.0,2,1.75,1740,7290,1.0,1280,0,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10090,2126049083,2015-05-08,324500.0,2,1.0,1300,6617,1.0,1300,0,1986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10091,3298400350,2015-01-05,312500.0,3,1.0,1170,7350,1.0,1170,0,1960,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10092,7558800240,2015-04-14,485000.0,4,3.25,1946,17786,2.0,1946,0,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10093,5100402782,2014-10-20,511000.0,2,1.0,1250,5413,1.0,1250,0,1923,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10094,5466310060,2015-03-24,139500.0,2,1.5,1230,1561,2.0,1230,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10095,8079010310,2014-06-11,464000.0,4,2.5,2180,7203,2.0,2180,0,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
